date,value
2022-01-05,1730013.0
2022-01-19,1757911.0
2022-01-26,1730074.0
2022-02-02,1753182.0
2022-02-09,1742536.0
2022-02-16,1765972.0
2022-02-23,1768682.0
2022-03-02,1820536.0
2022-03-09,1777046.0
2022-03-16,1746256.0
2022-03-23,1746411.0
2022-04-06,1730685.0
2022-04-20,1721294.0
2022-04-27,1697768.0
2022-05-04,1719853.0
2022-05-11,1735551.0
2022-05-18,1775785.0
2022-05-25,1801806.0
2022-06-01,1786439.0
2022-06-08,1782610.0
2022-06-15,1763001.0
2022-06-22,1778870.0
2022-06-29,1768796.0
2022-07-06,1713319.0
2022-07-20,1724036.0
2022-07-27,1708994.0
2022-08-03,1726468.0
2022-08-17,1784475.0
2022-08-24,1804826.0
2022-08-31,1807075.0
2022-09-07,1823586.0
2022-10-12,1694202.0
2022-10-19,1655233.0
2022-10-26,1668181.0
2022-11-09,1650606.0
2022-11-23,1743495.0
2022-12-21,1753043.0
2023-02-01,1811754.0
2023-02-08,1861776.0
2023-02-15,1825338.0
2023-02-22,1811339.0
2023-03-01,1882592.0
2023-03-08,1863189.0
2023-03-15,1940350.0
2023-03-29,1981446.0
2023-04-05,1970965.0
2023-04-12,1916795.0
2023-04-19,1938150.0
2023-04-26,1910817.0
2023-05-03,1984119.0
2023-05-10,1955870.0
2023-05-17,2000940.0
2023-05-24,2020667.0
2023-05-31,2087894.0
2023-06-21,2048163.0
2023-06-28,2036482.0
2023-07-05,1940629.0
2023-07-19,1988618.0
2023-08-16,1875259.0
2023-08-23,1893586.0
2023-08-30,1944284.0
2023-09-06,1959134.0
2023-09-27,1955227.0
2023-10-04,1939634.0
2023-10-11,1931989.0
2023-10-18,1875689.0
2023-10-25,1850986.0
2023-11-01,1901064.0
2023-11-15,1932063.0
2023-11-22,1962682.0
2023-11-29,2012330.0
2023-12-20,2080758.0
2023-12-27,2149073.0
2024-01-03,2181078.0
2024-01-10,2119337.0
2024-01-17,2117104.0
2024-01-24,2103923.0
2024-01-31,2172904.0
2024-02-07,2139343.0
2024-02-14,2147952.0
2024-02-21,2100388.0
2024-02-28,2147294.0
2024-03-27,2206491.0
2024-04-03,2248166.0
2024-04-10,2154583.0
2024-05-01,2185367.0
2024-05-08,2165620.0
2024-05-15,2227038.0
2024-05-22,2245821.0
2024-05-29,2284415.0
2024-07-03,2314247.0
2024-07-10,2273432.0
2024-07-24,2330994.0
2024-07-31,2307647.0
2024-08-07,2365049.0
2024-09-18,2408906.0
2024-09-25,2425887.0
2024-10-02,2558613.0
2024-10-16,2389747.0
2024-10-23,2406596.0
2024-11-06,2356179.0
2024-11-13,2407259.0
2024-11-20,2456059.0
2024-11-27,2480935.0
2025-01-01,2641844.0
2025-04-02,2701057.0
2025-04-09,2829767.0
2025-04-16,2811572.0
2025-04-23,2808031.0
2025-04-30,2845391.0
2025-05-07,2820537.0
2025-06-18,2799528.0
2025-07-16,2786442.0
2025-07-23,2794850.0
2025-07-30,2815123.0
2025-08-27,2949446.0
2025-09-03,2967924.0
2025-09-10,3033233.0
2025-09-17,3020999.0
2025-09-24,3002887.0
2025-10-22,2938872.0
2025-10-29,3005792.0
2025-11-19,2993598.0
2025-12-31,3167819.0
2026-01-07,3114417.0
2026-01-14,3098604.0
2026-02-04,3107677.0
2026-03-04,3247155.0
2026-03-11,3231424.0
2026-03-18,3183907.0
2026-03-25,3209022.0
2026-04-15,3141133.0
2026-05-06,3190705.0
2026-06-03,3178349.0
2026-06-24,3216784.0
2026-07-22,3121405.0
2026-07-29,3065482.0
2026-08-05,3052740.0
2026-08-12,3001188.0
2026-08-19,3008839.0
